Lat, Lon, days_out, MaxT, MinT 
41.686218 -70.616142 7 11.08 6.38
37.302158 -120.482971 0 18.56 11.87
37.302158 -120.482971 1 17.47 10.86
37.302158 -120.482971 2 16.98 11.27
37.302158 -120.482971 3 16.53 10.08
37.302158 -120.482971 4 13.14 8.62
37.302158 -120.482971 5 18.42 8.61
37.302158 -120.482971 6 18.01 7.86
37.302158 -120.482971 7 18.01 7.86
35.935909 -90.257881 0 23.3 13.53
35.935909 -90.257881 1 22.55 13
35.935909 -90.257881 2 21.01 12.03
35.935909 -90.257881 3 20.66 12.03
35.935909 -90.257881 4 21.78 13.21
35.935909 -90.257881 5 21.91 6.08
35.935909 -90.257881 6 21.91 6.08
35.935909 -90.257881 7 22.28 15.31
41.13287 -73.792633 0 19.41 15.36
41.13287 -73.792633 1 19.05 7.46
41.13287 -73.792633 2 17.55 5.58
41.13287 -73.792633 3 17.55 5.58
41.13287 -73.792633 4 17.7 9.37
41.13287 -73.792633 5 13.33 5.63
41.13287 -73.792633 6 15.38 7.92
41.13287 -73.792633 7 14.58 5.64
38.999779 -84.685219 0 20.26 5.79
38.999779 -84.685219 1 21.27 8.32
38.999779 -84.685219 2 21 7.58
38.999779 -84.685219 3 20.2 7.58
38.999779 -84.685219 4 21.28 12.61
38.999779 -84.685219 5 16.91 3.23
38.999779 -84.685219 6 18.23 9.47
38.999779 -84.685219 7 15.38 6.21
42.344471 -88.041748 0 12.17 7.83
42.344471 -88.041748 1 11.65 6.9
42.344471 -88.041748 2 8.96 3.62
42.344471 -88.041748 3 8.51 3.78
42.344471 -88.041748 4 15 5.62
42.344471 -88.041748 5 13.17 5.02
42.344471 -88.041748 6 13.78 5.47
42.344471 -88.041748 7 9.78 1.51
33.66761 -84.017693 0 20.81 13.34
33.66761 -84.017693 1 24.55 14
33.66761 -84.017693 2 25.86 13.59
33.66761 -84.017693 3 25.8 13.6
33.66761 -84.017693 4 24.35 13.28
33.66761 -84.017693 5 18.73 4.98
33.66761 -84.017693 6 23.08 16.66
33.66761 -84.017693 7 24.83 12.51
45.060799 -94.073311 0 14.15 5.82
45.060799 -94.073311 1 13.14 2.31
45.060799 -94.073311 2 13.91 3.24
45.060799 -94.073311 3 13.96 3.35
45.060799 -94.073311 4 14.79 5.38
45.060799 -94.073311 5 15.07 4.01
45.060799 -94.073311 6 12.91 4.13
45.060799 -94.073311 7 14.21 1.31
27.29393 -80.350327 0 28.24 26.84
27.29393 -80.350327 1 25.38 24.27
27.29393 -80.350327 2 24.26 23.34
27.29393 -80.350327 3 24.73 23.2
27.29393 -80.350327 4 25.1 22.53
27.29393 -80.350327 5 25.97 23.26
27.29393 -80.350327 6 25.58 22.92
27.29393 -80.350327 7 25.43 22.36
32.43158 -80.66983 0 28.59 22.55
32.43158 -80.66983 1 28.45 14.84
32.43158 -80.66983 2 27.08 15.39
32.43158 -80.66983 3 26.36 11.75
32.43158 -80.66983 4 26.83 14.27
32.43158 -80.66983 5 18.68 13.73
32.43158 -80.66983 6 22.33 17.42
32.43158 -80.66983 7 18.68 13.73
38.713379 -90.34317 0 19.39 6.77
38.713379 -90.34317 1 18.73 6.17
38.713379 -90.34317 2 19.88 7.72
38.713379 -90.34317 3 18.21 5.78
38.713379 -90.34317 4 21.45 12.22
38.713379 -90.34317 5 20.78 7.58
38.713379 -90.34317 6 19.78 10.97
38.713379 -90.34317 7 20.78 7.58
39.158169 -75.524368 0 26.15 14.67
39.158169 -75.524368 1 24.59 9.63
39.158169 -75.524368 2 23.78 9.45
39.158169 -75.524368 3 23.16 8.3
39.158169 -75.524368 4 17.95 11.93
39.158169 -75.524368 5 22.12 13.96
39.158169 -75.524368 6 16.28 9.71
39.158169 -75.524368 7 15.53 9.24
41.233109 -80.493401 0 11.21 3.43
41.233109 -80.493401 1 18.91 6.45
41.233109 -80.493401 2 16.69 6.17
41.233109 -80.493401 3 16 4.43
41.233109 -80.493401 4 15.93 8.11
41.233109 -80.493401 5 12.28 1.98
41.233109 -80.493401 6 16.58 5.92
41.233109 -80.493401 7 12.28 1.98
42.933689 -72.278137 0 21.81 15.31
42.933689 -72.278137 1 18.66 9.19
42.933689 -72.278137 2 16.54 6.37
42.933689 -72.278137 3 16.26 5.93
42.933689 -72.278137 4 14.2 8.02
42.933689 -72.278137 5 20.52 12.77
42.933689 -72.278137 6 12.68 4.73
42.933689 -72.278137 7 12.68 4.73
38.429161 -105.219994 0 19.76 13.11
38.429161 -105.219994 1 20.23 3.91
38.429161 -105.219994 2 19.26 2.02
38.429161 -105.219994 3 21.36 1.85
38.429161 -105.219994 4 17.85 -1.02
38.429161 -105.219994 5 19.13 1.63
38.429161 -105.219994 6 18.38 3.77
38.429161 -105.219994 7 19.13 1.63
42.4487 -71.877296 0 20.64 14.67
42.4487 -71.877296 1 18.16 8.16
42.4487 -71.877296 2 15.94 5.83
42.4487 -71.877296 3 16.55 6.18
42.4487 -71.877296 4 17.65 8.43
42.4487 -71.877296 5 13.93 6.13
42.4487 -71.877296 6 15.08 6.01
42.4487 -71.877296 7 9.63 1.59
40.793388 -78.01667 0 17.05 8.64
40.793388 -78.01667 1 16.22 7.28
40.793388 -78.01667 2 17.38 7.32
40.793388 -78.01667 3 13.16 4.98
40.793388 -78.01667 4 18.85 10.32
40.793388 -78.01667 5 15.27 10.27
40.793388 -78.01667 6 15.53 6.87
40.793388 -78.01667 7 10.48 1.43
39.955589 -86.01387 0 13.66 6.02
39.955589 -86.01387 1 13.47 5.97
39.955589 -86.01387 2 14.11 5.68
39.955589 -86.01387 3 13.05 5.68
39.955589 -86.01387 4 18.6 8.87
39.955589 -86.01387 5 16.51 4.68
39.955589 -86.01387 6 16.51 4.68
39.955589 -86.01387 7 12.76 3.41
33.055401 -96.621941 0 27.72 19.33
33.055401 -96.621941 1 24.28 16.42
33.055401 -96.621941 2 24.38 16.47
33.055401 -96.621941 3 24.36 16.48
33.055401 -96.621941 4 24.79 16.08
33.055401 -96.621941 5 26.62 17.97
33.055401 -96.621941 6 28.33 16.53
33.055401 -96.621941 7 28.33 16.53
37.562988 -122.325531 0 21.88 9.79
37.562988 -122.325531 1 18.99 6.63
37.562988 -122.325531 2 18 6.1
37.562988 -122.325531 3 17.96 7.11
37.562988 -122.325531 4 14.54 9.08
37.562988 -122.325531 5 13.53 6.63
37.562988 -122.325531 6 13.53 6.63
37.562988 -122.325531 7 14.88 8.96
39.056999 -84.901337 0 20.26 5.79
39.056999 -84.901337 1 20.11 6.99
39.056999 -84.901337 2 21 7.58
39.056999 -84.901337 3 20.2 7.58
39.056999 -84.901337 4 21.28 12.61
39.056999 -84.901337 5 20.32 9.87
39.056999 -84.901337 6 18.23 9.47
39.056999 -84.901337 7 15.38 6.21
36.50605 -121.765938 0 17.72 10.23
36.50605 -121.765938 1 16.44 8.48
36.50605 -121.765938 2 14.53 6.3
36.50605 -121.765938 3 12.81 6.31
36.50605 -121.765938 4 12.43 6.85
36.50605 -121.765938 5 14.27 11.06
36.50605 -121.765938 6 14.38 10.42
36.50605 -121.765938 7 12.81 10.01
39.075619 -84.36438 0 20.5 5.77
39.075619 -84.36438 1 20.66 6.57
39.075619 -84.36438 2 21.88 7.17
39.075619 -84.36438 3 20.15 6.88
39.075619 -84.36438 4 20.98 13.11
39.075619 -84.36438 5 20.17 9.37
39.075619 -84.36438 6 15.66 1.83
39.075619 -84.36438 7 15.28 7.06
38.600891 -90.432899 0 19.39 6.77
38.600891 -90.432899 1 18.73 6.17
38.600891 -90.432899 2 19.88 7.72
38.600891 -90.432899 3 18.21 5.78
38.600891 -90.432899 4 21.45 12.22
38.600891 -90.432899 5 20.78 7.58
38.600891 -90.432899 6 19.78 10.97
38.600891 -90.432899 7 20.78 7.58
39.762569 -81.115379 0 18.38 9.34
39.762569 -81.115379 1 18.36 8.53
39.762569 -81.115379 2 18.93 8.82
39.762569 -81.115379 3 16.75 7.98
39.762569 -81.115379 4 21.95 11.22
39.762569 -81.115379 5 13.28 2.63
39.762569 -81.115379 6 16.98 8.42
39.762569 -81.115379 7 13.28 2.63
40.58844 -73.657913 0 20.34 16.19
40.58844 -73.657913 1 17.67 5.73
40.58844 -73.657913 2 18.28 3.87
40.58844 -73.657913 3 17.55 5.58
40.58844 -73.657913 4 17.7 9.37
40.58844 -73.657913 5 19.42 13.02
40.58844 -73.657913 6 15.38 7.92
40.58844 -73.657913 7 13.33 5.63
30.438801 -90.441483 0 22.67 18.82
30.438801 -90.441483 1 24.66 15.94
30.438801 -90.441483 2 24.28 16.54
30.438801 -90.441483 3 24.66 15.95
30.438801 -90.441483 4 24.7 19.18
30.438801 -90.441483 5 23.03 17.53
30.438801 -90.441483 6 25.58 21.07
30.438801 -90.441483 7 23.83 18.71
34.535889 -101.758522 0 27.66 20.81
34.535889 -101.758522 1 26.43 8.48
34.535889 -101.758522 2 23.96 7.31
34.535889 -101.758522 3 22.96 4.15
34.535889 -101.758522 4 24.64 7.93
34.535889 -101.758522 5 27.27 11.11
34.535889 -101.758522 6 28.08 16.32
34.535889 -101.758522 7 20.86 6.46
42.422058 -123.387283 0 12.1 4.52
42.422058 -123.387283 1 13.5 4.83
42.422058 -123.387283 2 8.53 0.73
42.422058 -123.387283 3 7.46 0.73
42.422058 -123.387283 4 7.59 1.67
42.422058 -123.387283 5 9.02 3.01
42.422058 -123.387283 6 6.18 2.87
42.422058 -123.387283 7 8.18 4.56
35.888081 -106.306969 0 21.46 17.33
35.888081 -106.306969 1 20.33 7.07
35.888081 -106.306969 2 17.21 0.84
35.888081 -106.306969 3 16.36 -0.85
35.888081 -106.306969 4 16.6 1.57
35.888081 -106.306969 5 18.38 5.08
35.888081 -106.306969 6 15.93 5.71
35.888081 -106.306969 7 12.76 2.01
37.94492 -122.313583 0 17.75 6.37
37.94492 -122.313583 1 18.25 7.3
37.94492 -122.313583 2 18 6.1
37.94492 -122.313583 3 17.96 7.11
37.94492 -122.313583 4 14.54 9.08
37.94492 -122.313583 5 13.53 6.63
37.94492 -122.313583 6 13.53 6.63
37.94492 -122.313583 7 14.88 8.96
39.112839 -84.472717 0 20.5 5.77
39.112839 -84.472717 1 20.66 6.57
39.112839 -84.472717 2 20.94 6.88
39.112839 -84.472717 3 20.15 6.88
39.112839 -84.472717 4 20.98 13.11
39.112839 -84.472717 5 20.17 9.37
39.112839 -84.472717 6 15.66 1.83
39.112839 -84.472717 7 15.28 7.06
44.426788 -124.068733 0 11.23 7.78
44.426788 -124.068733 1 8.27 5.66
44.426788 -124.068733 2 8.55 7
44.426788 -124.068733 3 9.86 6.57
44.426788 -124.068733 4 10.29 8.37
44.426788 -124.068733 5 9.27 6.36
44.426788 -124.068733 6 14.11 8.13
44.426788 -124.068733 7 9.26 6.74
37.270699 -76.707458 0 25.24 17
37.270699 -76.707458 1 23.41 8.75
37.270699 -76.707458 2 24.05 11.19
37.270699 -76.707458 3 24.16 9.7
37.270699 -76.707458 4 23.85 11.22
37.270699 -76.707458 5 22.12 14.36
37.270699 -76.707458 6 16.58 7.88
37.270699 -76.707458 7 20.63 13.54
40.521889 -111.939102 0 21.6 5.8
40.521889 -111.939102 1 19.7 4.39
40.521889 -111.939102 2 19.12 3.53
40.521889 -111.939102 3 18.56 3.53
40.521889 -111.939102 4 16.8 7.12
40.521889 -111.939102 5 18.18 13.28
40.521889 -111.939102 6 10.08 7.11
40.521889 -111.939102 7 17.91 8.11
40.654812 -76.100769 0 15.79 8.84
40.654812 -76.100769 1 21.42 8.47
40.654812 -76.100769 2 18.04 7.67
40.654812 -76.100769 3 15.7 8.03
40.654812 -76.100769 4 19.7 9.87
40.654812 -76.100769 5 16.77 11.47
40.654812 -76.100769 6 15.28 6.66
40.654812 -76.100769 7 12.33 3.28
33.61261 -92.064583 0 26.82 16.29
33.61261 -92.064583 1 20.29 14.09
33.61261 -92.064583 2 22.41 15.02
33.61261 -92.064583 3 19.66 13.63
33.61261 -92.064583 4 23.54 16.08
33.61261 -92.064583 5 24.78 9.63
33.61261 -92.064583 6 21.98 16.61
33.61261 -92.064583 7 25.23 16.26
34.927872 -95.71582 0 25.26 11.81
34.927872 -95.71582 1 22.85 10.34
34.927872 -95.71582 2 24.07 11.37
34.927872 -95.71582 3 22.36 9.98
34.927872 -95.71582 4 23.95 14.43
34.927872 -95.71582 5 26.58 13.28
34.927872 -95.71582 6 24.83 14.47
34.927872 -95.71582 7 26.58 13.28
37.824371 -122.231644 0 17.75 6.37
37.824371 -122.231644 1 18.99 6.63
37.824371 -122.231644 2 18.47 6.1
37.824371 -122.231644 3 17.96 7.11
37.824371 -122.231644 4 14.54 9.08
37.824371 -122.231644 5 13.53 6.63
37.824371 -122.231644 6 13.53 6.63
37.824371 -122.231644 7 14.88 8.96
33.496799 -81.892059 0 28.49 21.71
33.496799 -81.892059 1 28.16 13.34
33.496799 -81.892059 2 27.21 12.8
33.496799 -81.892059 3 27.86 11.45
33.496799 -81.892059 4 25.65 15.48
33.496799 -81.892059 5 23.52 16.71
33.496799 -81.892059 6 27.58 18.72
33.496799 -81.892059 7 19.68 9.03
42.172562 -72.59491 0 22.07 13.83
42.172562 -72.59491 1 20.53 6.2
42.172562 -72.59491 2 16.84 5.11
42.172562 -72.59491 3 16.35 4.13
42.172562 -72.59491 4 18.7 3.81
42.172562 -72.59491 5 20.42 12.82
42.172562 -72.59491 6 13.33 5.23
42.172562 -72.59491 7 11.63 2.39
40.707321 -73.675957 0 23.94 19.23
40.707321 -73.675957 1 20.5 5.65
40.707321 -73.675957 2 18.28 3.87
40.707321 -73.675957 3 17.55 5.58
40.707321 -73.675957 4 17.7 9.37
40.707321 -73.675957 5 19.42 13.02
40.707321 -73.675957 6 15.38 7.92
40.707321 -73.675957 7 14.58 5.64
41.103432 -72.359253 0 15.43 10.99
41.103432 -72.359253 1 14.29 5.17
41.103432 -72.359253 2 11.33 3.16
41.103432 -72.359253 3 12.1 4.43
41.103432 -72.359253 4 13.65 4.36
41.103432 -72.359253 5 7.73 6.28
41.103432 -72.359253 6 9.16 7.72
41.103432 -72.359253 7 7.73 6.28
40.903992 -74.118477 0 23.94 19.23
40.903992 -74.118477 1 19.05 7.46
40.903992 -74.118477 2 18.01 6.5
40.903992 -74.118477 3 17.55 5.58
40.903992 -74.118477 4 17.7 9.37
40.903992 -74.118477 5 19.42 13.02
40.903992 -74.118477 6 15.38 7.92
40.903992 -74.118477 7 13.33 5.63
32.94429 -97.577248 0 27.69 16.26
32.94429 -97.577248 1 25.71 13.36
32.94429 -97.577248 2 24.45 12.38
32.94429 -97.577248 3 24.36 12.38
32.94429 -97.577248 4 25.03 11.51
32.94429 -97.577248 5 26.32 16.96
32.94429 -97.577248 6 29.33 15.07
32.94429 -97.577248 7 28.38 14.88
40.356178 -80.110062 0 18.54 9.09
40.356178 -80.110062 1 18.13 8.53
40.356178 -80.110062 2 18.37 9.7
40.356178 -80.110062 3 16.06 6.98
40.356178 -80.110062 4 20.7 10.82
40.356178 -80.110062 5 15.07 9.27
40.356178 -80.110062 6 12.48 1.48
40.356178 -80.110062 7 13.28 4.51
41.87315 -72.858147 0 20.91 15.28
41.87315 -72.858147 1 20.53 6.2
41.87315 -72.858147 2 16.94 3.89
41.87315 -72.858147 3 16.35 4.13
41.87315 -72.858147 4 19 9.88
41.87315 -72.858147 5 20.42 12.82
41.87315 -72.858147 6 13.33 5.23
41.87315 -72.858147 7 11.63 2.39
26.03952 -97.556381 0 30.02 23.19
26.03952 -97.556381 1 27.87 15.38
26.03952 -97.556381 2 29.47 17.77
26.03952 -97.556381 3 28.05 19.1
26.03952 -97.556381 4 27.49 18.53
26.03952 -97.556381 5 21.96 18.18
26.03952 -97.556381 6 29.68 21.27
26.03952 -97.556381 7 28.13 21.26
40.245659 -74.846001 0 19.79 12.35
40.245659 -74.846001 1 23.54 7.7
40.245659 -74.846001 2 20.27 3.47
40.245659 -74.846001 3 20.16 3.23
40.245659 -74.846001 4 22.68 1.96
40.245659 -74.846001 5 24.07 13.17
40.245659 -74.846001 6 18.58 9.41
40.245659 -74.846001 7 16.38 7.84
38.605598 -89.682037 0 19.62 8.2
38.605598 -89.682037 1 20.32 8.49
38.605598 -89.682037 2 18.59 5.78
38.605598 -89.682037 3 18.21 5.78
38.605598 -89.682037 4 21.45 12.22
38.605598 -89.682037 5 20.78 7.58
38.605598 -89.682037 6 20.78 7.58
38.605598 -89.682037 7 20.78 7.58
36.03072 -75.67601 0 25.53 23.75
36.03072 -75.67601 1 17.13 13.14
36.03072 -75.67601 2 15.77 9.5
36.03072 -75.67601 3 15.18 9.9
36.03072 -75.67601 4 15.26 10.42
36.03072 -75.67601 5 18.02 14.71
36.03072 -75.67601 6 21.43 14.86
36.03072 -75.67601 7 14.78 11.46
41.655651 -73.874863 0 17.18 11.04
41.655651 -73.874863 1 21.39 9.02
41.655651 -73.874863 2 18.51 8.81
41.655651 -73.874863 3 17.55 7.28
41.655651 -73.874863 4 19.1 9.43
41.655651 -73.874863 5 19.07 11.87
41.655651 -73.874863 6 13.93 6.81
41.655651 -73.874863 7 11.98 1.94
39.14587 -92.683792 0 19.17 8.01
39.14587 -92.683792 1 22.06 9.74
39.14587 -92.683792 2 20.03 7.39
39.14587 -92.683792 3 19.66 6.75
39.14587 -92.683792 4 21.64 12.42
39.14587 -92.683792 5 22.27 12.36
39.14587 -92.683792 6 19.68 7.13
39.14587 -92.683792 7 19.68 7.13
29.613291 -82.817619 0 26.3 15.3
29.613291 -82.817619 1 26 13.47
29.613291 -82.817619 2 26.16 14
29.613291 -82.817619 3 26.16 14
29.613291 -82.817619 4 27.18 14.02
29.613291 -82.817619 5 22.43 9.63
29.613291 -82.817619 6 27.18 18.22
29.613291 -82.817619 7 26.83 16.36
46.45467 -90.171013 0 8 -1.82
46.45467 -90.171013 1 11.88 1.19
46.45467 -90.171013 2 8.11 -3.18
46.45467 -90.171013 3 9.06 -0.92
46.45467 -90.171013 4 10.1 -0.63
46.45467 -90.171013 5 7.12 -2.08
46.45467 -90.171013 6 12.38 4.22
46.45467 -90.171013 7 11.63 -4.59
43.470558 -87.950653 0 13.33 8.81
43.470558 -87.950653 1 10.17 5.73
43.470558 -87.950653 2 9.71 3.05
43.470558 -87.950653 3 5.16 2.18
43.470558 -87.950653 4 12.45 4.37
43.470558 -87.950653 5 12.68 4.06
43.470558 -87.950653 6 10.73 2.97
43.470558 -87.950653 7 8.58 0.01
40.232311 -76.884697 0 17.72 8.03
40.232311 -76.884697 1 21.45 10.76
40.232311 -76.884697 2 20.87 10.82
40.232311 -76.884697 3 19.1 8.35
40.232311 -76.884697 4 21.7 12.27
40.232311 -76.884697 5 20.77 11.57
40.232311 -76.884697 6 13.68 4.38
40.232311 -76.884697 7 13.68 4.38
45.46302 -91.104042 0 12.7 0.75
45.46302 -91.104042 1 14.59 2.09
45.46302 -91.104042 2 12.78 0.02
45.46302 -91.104042 3 12.31 0.38
45.46302 -91.104042 4 11.78 1.36
45.46302 -91.104042 5 11.57 3.12
45.46302 -91.104042 6 10.53 1.06
45.46302 -91.104042 7 12.98 -2.49
41.993439 -70.049751 0 12.56 11.69
41.993439 -70.049751 1 10.58 9.2
41.993439 -70.049751 2 6.74 6.64
41.993439 -70.049751 3 6.58 6.18
41.993439 -70.049751 4 6.76 6.46
41.993439 -70.049751 5 9.82 8.36
41.993439 -70.049751 6 8.01 7.07
41.993439 -70.049751 7 6.61 5.61
47.317638 -119.55365 0 10.86 7.27
47.317638 -119.55365 1 10.65 4.43
47.317638 -119.55365 2 9.93 3.12
47.317638 -119.55365 3 9.63 3.05
47.317638 -119.55365 4 11.11 3.26
47.317638 -119.55365 5 13.62 6.46
47.317638 -119.55365 6 19.01 8.08
47.317638 -119.55365 7 19.01 8.08
33.742802 -116.289177 0 26.37 12.69
33.742802 -116.289177 1 30.91 12.62
33.742802 -116.289177 2 30.92 12.71
33.742802 -116.289177 3 30.81 12.5
33.742802 -116.289177 4 29.08 11.92
33.742802 -116.289177 5 25.71 8.28
33.742802 -116.289177 6 22.68 9.22
33.742802 -116.289177 7 28.26 10.41
44.294128 -92.669083 0 14.02 7.12
44.294128 -92.669083 1 13.85 4.21
44.294128 -92.669083 2 13.52 3.93
44.294128 -92.669083 3 13.26 3
44.294128 -92.669083 4 14.74 7.48
44.294128 -92.669083 5 14.72 6.61
44.294128 -92.669083 6 11.96 3.31
44.294128 -92.669083 7 14.21 1.71
45.725391 -121.819237 0 10.29 6.46
45.725391 -121.819237 1 11.21 5.42
45.725391 -121.819237 2 6.31 1.16
45.725391 -121.819237 3 4.81 1.02
45.725391 -121.819237 4 7.75 3.77
45.725391 -121.819237 5 14.01 4.63
45.725391 -121.819237 6 6.88 4.27
45.725391 -121.819237 7 14.01 4.63
35.007648 -80.20089 0 25.85 16.43
35.007648 -80.20089 1 27.59 13.24
35.007648 -80.20089 2 26.53 12.78
35.007648 -80.20089 3 25.31 10.35
35.007648 -80.20089 4 24.7 11.73
35.007648 -80.20089 5 21.07 16.36
35.007648 -80.20089 6 16.98 8.03
35.007648 -80.20089 7 24.63 15.29
21.902361 -159.464157 0 22.73 22
21.902361 -159.464157 1 24.79 24.21
21.902361 -159.464157 2 23.93 22.32
21.902361 -159.464157 3 23.67 23.02
21.902361 -159.464157 4 25.04 22.97
21.902361 -159.464157 5 24.91 22.85
21.902361 -159.464157 6 25.23 22.86
21.902361 -159.464157 7 24.91 22.85
33.931961 -117.946167 0 25.64 14.46
33.931961 -117.946167 1 21.04 7.01
33.931961 -117.946167 2 21.47 7.55
33.931961 -117.946167 3 21.46 7.55
33.931961 -117.946167 4 16.29 10.03
33.931961 -117.946167 5 17.82 9.26
33.931961 -117.946167 6 17.53 6.22
33.931961 -117.946167 7 19.01 10.51
36.582298 -83.65686 0 23.94 11.44
36.582298 -83.65686 1 19.75 10.1
36.582298 -83.65686 2 20.14 10.58
36.582298 -83.65686 3 19.86 10.58
36.582298 -83.65686 4 18.95 9.26
36.582298 -83.65686 5 16.13 1.28
36.582298 -83.65686 6 16.13 1.28
36.582298 -83.65686 7 20.58 13.54
42.29171 -85.587227 0 9.28 3.21
42.29171 -85.587227 1 9.81 3.78
42.29171 -85.587227 2 11.66 3.38
42.29171 -85.587227 3 11.15 3.38
42.29171 -85.587227 4 13.45 5.77
42.29171 -85.587227 5 11.02 4.82
42.29171 -85.587227 6 12.41 5.63
42.29171 -85.587227 7 10.18 0.51
41.286388 -96.234467 0 21.84 15.8
41.286388 -96.234467 1 22.11 10.33
41.286388 -96.234467 2 19.82 7.6
41.286388 -96.234467 3 19.56 7.15
41.286388 -96.234467 4 22.69 10.33
41.286388 -96.234467 5 17.47 7.41
41.286388 -96.234467 6 20.03 6.63
41.286388 -96.234467 7 18.86 7.16
41.592258 -87.685333 0 13.57 8.08
41.592258 -87.685333 1 12.2 7.16
41.592258 -87.685333 2 10.38 3.78
41.592258 -87.685333 3 8.51 3.78
41.592258 -87.685333 4 15 5.62
41.592258 -87.685333 5 13.17 5.02
41.592258 -87.685333 6 13.78 5.47
41.592258 -87.685333 7 9.78 1.51
19.52083 -155.922501 0 26.7 25.44
19.52083 -155.922501 1 24.87 24.36
19.52083 -155.922501 2 24.05 22.78
19.52083 -155.922501 3 23.56 22.68
19.52083 -155.922501 4 23.2 22.01
19.52083 -155.922501 5 23.82 22.27
19.52083 -155.922501 6 23.93 22.56
19.52083 -155.922501 7 23.11 22.25
43.23312 -77.927513 0 11.38 3.63
43.23312 -77.927513 1 18.63 8.78
43.23312 -77.927513 2 15.79 5.48
43.23312 -77.927513 3 14.5 5.48
43.23312 -77.927513 4 13.75 4.98
43.23312 -77.927513 5 11.17 8.32
43.23312 -77.927513 6 9.03 1.28
43.23312 -77.927513 7 9.03 1.28
35.419682 -119.019547 0 8.99 2.97
35.419682 -119.019547 1 15.2 8.54
35.419682 -119.019547 2 16.08 9.57
35.419682 -119.019547 3 17.81 8.4
35.419682 -119.019547 4 13.39 7.68
35.419682 -119.019547 5 16.47 5.36
35.419682 -119.019547 6 17.78 7.53
35.419682 -119.019547 7 17.78 7.53
43.381359 -92.114052 0 15.4 6.33
43.381359 -92.114052 1 12.13 3.17
43.381359 -92.114052 2 13 3.33
43.381359 -92.114052 3 13.36 4.6
43.381359 -92.114052 4 15.4 8.43
43.381359 -92.114052 5 14.92 7.56
43.381359 -92.114052 6 16.43 7.82
43.381359 -92.114052 7 13.71 1.96
57.790001 -152.407227 0 29 23.95
57.790001 -152.407227 1 5.53 4.35
57.790001 -152.407227 2 5.49 4.26
57.790001 -152.407227 3 5.53 4.35
57.790001 -152.407227 4 5.36 5.1
57.790001 -152.407227 5 5.27 4.67
57.790001 -152.407227 6 5.48 5.16
57.790001 -152.407227 7 5.71 4.65
46.187881 -123.831253 0 12.12 8.14
46.187881 -123.831253 1 9.53 6.16
46.187881 -123.831253 2 9.42 6.12
46.187881 -123.831253 3 10.11 6.56
46.187881 -123.831253 4 9.76 6.9
46.187881 -123.831253 5 10.07 8.26
46.187881 -123.831253 6 10.58 9.12
46.187881 -123.831253 7 9.53 8.39
29.854931 -89.990631 0 22.67 18.82
29.854931 -89.990631 1 24.64 15.92
29.854931 -89.990631 2 24.41 16.86
29.854931 -89.990631 3 24.66 15.95
29.854931 -89.990631 4 25.98 17.57
29.854931 -89.990631 5 23.03 17.53
29.854931 -89.990631 6 25.58 21.07
29.854931 -89.990631 7 23.83 18.71
25.51816 -80.422829 0 27.34 26.63
25.51816 -80.422829 1 26.44 26.22
25.51816 -80.422829 2 25.67 24.67
25.51816 -80.422829 3 24.98 24.2
25.51816 -80.422829 4 25.76 23.21
25.51816 -80.422829 5 24.58 21.78
25.51816 -80.422829 6 26.38 23.77
25.51816 -80.422829 7 26.18 23.31
39.496151 -88.176147 0 17.21 6.55
39.496151 -88.176147 1 15.28 5.12
39.496151 -88.176147 2 17.62 6.38
39.496151 -88.176147 3 17.01 6.38
39.496151 -88.176147 4 20.33 10.86
39.496151 -88.176147 5 19.57 12.32
39.496151 -88.176147 6 19.71 4.98
39.496151 -88.176147 7 19.71 4.98
30.345751 -91.140106 0 22.63 19.7
30.345751 -91.140106 1 25.54 13.85
30.345751 -91.140106 2 26.51 15.01
30.345751 -91.140106 3 26.4 14.85
30.345751 -91.140106 4 27.7 17.13
30.345751 -91.140106 5 25.58 14.58
30.345751 -91.140106 6 27.83 21.57
30.345751 -91.140106 7 27.78 16.16
39.954788 -83.130737 0 18.82 6.32
39.954788 -83.130737 1 17.82 7.66
39.954788 -83.130737 2 17.88 6.22
39.954788 -83.130737 3 16.7 6.88
39.954788 -83.130737 4 17.88 8.86
39.954788 -83.130737 5 13.61 2.58
39.954788 -83.130737 6 13.61 2.58
39.954788 -83.130737 7 13.61 2.58
37.73061 -88.933128 0 19.01 6.88
37.73061 -88.933128 1 19.09 6.85
37.73061 -88.933128 2 20.4 7.67
37.73061 -88.933128 3 18.91 6.28
37.73061 -88.933128 4 23.5 13.27
37.73061 -88.933128 5 21.16 7.03
37.73061 -88.933128 6 20.48 13.47
37.73061 -88.933128 7 21.16 7.03
39.228111 -84.354111 0 21.77 6.78
39.228111 -84.354111 1 20.55 6.49
39.228111 -84.354111 2 21.88 7.17
39.228111 -84.354111 3 20.15 6.88
39.228111 -84.354111 4 20.98 13.11
39.228111 -84.354111 5 20.17 9.37
39.228111 -84.354111 6 15.66 1.83
39.228111 -84.354111 7 15.66 1.83
44.52924 -68.253632 0 12.25 6.77
44.52924 -68.253632 1 11.99 1.7
44.52924 -68.253632 2 12.25 0.88
44.52924 -68.253632 3 12.25 0.88
44.52924 -68.253632 4 13.2 0.61
44.52924 -68.253632 5 9.93 3.98
44.52924 -68.253632 6 10.73 4.76
44.52924 -68.253632 7 3.13 -3.66
43.98246 -94.626923 0 18.93 14.56
43.98246 -94.626923 1 15.63 6.65
